ags5,date,unemployment_rate
08111,2016-04-30,5.5
08111,2016-05-31,5.3
08111,2016-06-30,5.3
08111,2016-07-31,5.2
08111,2016-08-31,5.4
08111,2016-09-30,5.2
08111,2016-10-31,5.1
08111,2016-11-30,5.0
08111,2016-12-31,4.9
08111,2017-01-31,5.2
08111,2017-02-28,5.0
08111,2017-03-31,5.0
08111,2017-04-30,4.8
08111,2017-05-31,4.5
08111,2017-06-30,4.5
08111,2017-07-31,4.6
08111,2017-08-31,4.8
08111,2017-09-30,4.6
08111,2017-10-31,4.4
08111,2017-11-30,4.4
08111,2017-12-31,4.3
08111,2018-01-31,4.6
08111,2018-02-28,4.4
08111,2018-03-31,4.3
08111,2018-04-30,4.4
08111,2018-05-31,4.2
08111,2018-06-30,4.1
08111,2018-07-31,4.1
08111,2018-08-31,4.3
08111,2018-09-30,4.1
08111,2018-10-31,4.0
08111,2018-11-30,4.0
08111,2018-12-31,3.9
08111,2019-01-31,4.1
08111,2019-02-28,4.0
08111,2019-03-31,4.0
08111,2019-04-30,4.0
08111,2019-05-31,3.9
08111,2019-06-30,3.9
08111,2019-07-31,4.0
08111,2019-08-31,4.2
08111,2019-09-30,4.1
08111,2019-10-31,4.2
08111,2019-11-30,4.2
08111,2019-12-31,4.2
08115,2010-01-31,5.1
08115,2010-02-28,5.0
08115,2010-03-31,4.9
08115,2010-04-30,4.8
08115,2010-05-31,4.7
08115,2010-06-30,4.7
08115,2010-07-31,4.8
08115,2010-08-31,5.0
08115,2010-09-30,4.6
08115,2010-10-31,4.3
08115,2010-11-30,4.1
08115,2010-12-31,4.0
08115,2011-01-31,4.3
08115,2011-02-28,4.3
08115,2011-03-31,4.2
08115,2011-04-30,4.1
08115,2011-05-31,3.9
08115,2011-06-30,3.8
08115,2011-07-31,3.8
08115,2011-08-31,3.9
08115,2011-09-30,3.6
08115,2011-10-31,3.3
08115,2011-11-30,3.3
08115,2011-12-31,3.3
08115,2012-01-31,3.6
08115,2012-02-29,3.6
08115,2012-03-31,3.6
08115,2012-04-30,3.6
08115,2012-05-31,3.5
08115,2012-06-30,3.5
08115,2012-07-31,3.6
08115,2012-08-31,3.8
08115,2012-09-30,3.6
08115,2012-10-31,3.6
08115,2012-11-30,3.5
08115,2012-12-31,3.5
08115,2013-01-31,4.0
08115,2013-02-28,4.0
08115,2013-03-31,4.0
08115,2013-04-30,4.0
08115,2013-05-31,3.8
08115,2013-06-30,3.7
08115,2013-07-31,3.7
08115,2013-08-31,3.9
08115,2013-09-30,3.7
08115,2013-10-31,3.5
08115,2013-11-30,3.5
08115,2013-12-31,3.6
08115,2014-01-31,3.8
08115,2014-02-28,3.7
08115,2014-03-31,3.6
08115,2014-04-30,3.5
08115,2014-05-31,3.4
08115,2014-06-30,3.4
08115,2014-07-31,3.5
08115,2014-08-31,3.7
08115,2014-09-30,3.6
08115,2014-10-31,3.3
08115,2014-11-30,3.2
08115,2014-12-31,3.3
08115,2015-01-31,3.5
08115,2015-02-28,3.5
08115,2015-03-31,3.4
08115,2015-04-30,3.4
08115,2015-05-31,3.3
08115,2015-06-30,3.2
08115,2015-07-31,3.3
08115,2015-08-31,3.5
08115,2015-09-30,3.3
08115,2015-10-31,3.2
08115,2015-11-30,3.1
08115,2015-12-31,3.2
08115,2016-01-31,3.5
08115,2016-02-29,3.4
08115,2016-03-31,3.3
08115,2016-04-30,3.2
08115,2016-05-31,3.1
08115,2016-06-30,3.0
08115,2016-07-31,3.1
08115,2016-08-31,3.3
08115,2016-09-30,3.2
08115,2016-10-31,3.1
08115,2016-11-30,3.0
08115,2016-12-31,3.0
08115,2017-01-31,3.3
08115,2017-02-28,3.3
08115,2017-03-31,3.1
08115,2017-04-30,3.1
08115,2017-05-31,3.0
08115,2017-06-30,3.0
08115,2017-07-31,3.0
08115,2017-08-31,3.2
08115,2017-09-30,3.0
08115,2017-10-31,2.9
08115,2017-11-30,2.9
08115,2017-12-31,2.8
08115,2018-01-31,3.0
08115,2018-02-28,2.9
08115,2018-03-31,2.9
08115,2018-04-30,2.8
08115,2018-05-31,2.7
08115,2018-06-30,2.7
08115,2018-07-31,2.7
08115,2018-08-31,2.9
08115,2018-09-30,2.8
08115,2018-10-31,2.7
08115,2018-11-30,2.6
08115,2018-12-31,2.6
08115,2019-01-31,2.8
08115,2019-02-28,2.8
08115,2019-03-31,2.7
08115,2019-04-30,2.7
08115,2019-05-31,2.7
08115,2019-06-30,2.8
08115,2019-07-31,2.8
08115,2019-08-31,3.0
08115,2019-09-30,2.9
08115,2019-10-31,2.8
08115,2019-11-30,2.7
08115,2019-12-31,2.7
08116,2010-01-31,5.1
08116,2010-02-28,5.0
08116,2010-03-31,5.0
08116,2010-04-30,4.9
08116,2010-05-31,4.7
08116,2010-06-30,4.5
08116,2010-07-31,4.6
08116,2010-08-31,4.8
08116,2010-09-30,4.6
08116,2010-10-31,4.3
08116,2010-11-30,4.3
08116,2010-12-31,4.2
08116,2011-01-31,4.5
08116,2011-02-28,4.3
08116,2011-03-31,4.2
08116,2011-04-30,4.2
08116,2011-05-31,4.0
08116,2011-06-30,3.9
08116,2011-07-31,4.0
08116,2011-08-31,4.2
08116,2011-09-30,3.9
08116,2011-10-31,3.6
08116,2011-11-30,3.5
08116,2011-12-31,3.5
08116,2012-01-31,3.8
08116,2012-02-29,3.8
08116,2012-03-31,3.8
08116,2012-04-30,3.8
08116,2012-05-31,3.6
08116,2012-06-30,3.6
08116,2012-07-31,3.6
08116,2012-08-31,3.9
08116,2012-09-30,3.6
08116,2012-10-31,3.5
08116,2012-11-30,3.4
08116,2012-12-31,3.4
08116,2013-01-31,3.7
08116,2013-02-28,3.7
08116,2013-03-31,3.7
08116,2013-04-30,3.7
08116,2013-05-31,3.6
08116,2013-06-30,3.5
08116,2013-07-31,3.6
08116,2013-08-31,3.8
08116,2013-09-30,3.6
08116,2013-10-31,3.4
08116,2013-11-30,3.4
08116,2013-12-31,3.4
08116,2014-01-31,3.6
08116,2014-02-28,3.6
08116,2014-03-31,3.5
08116,2014-04-30,3.5
08116,2014-05-31,3.5
08116,2014-06-30,3.5
08116,2014-07-31,3.5
08116,2014-08-31,3.6
08116,2014-09-30,3.6
08116,2014-10-31,3.3
08116,2014-11-30,3.3
08116,2014-12-31,3.3
08116,2015-01-31,3.5
08116,2015-02-28,3.5
08116,2015-03-31,3.4
08116,2015-04-30,3.4
08116,2015-05-31,3.3
08116,2015-06-30,3.3
08116,2015-07-31,3.4
08116,2015-08-31,3.6
08116,2015-09-30,3.5
08116,2015-10-31,3.3
08116,2015-11-30,3.3
08116,2015-12-31,3.3
08116,2016-01-31,3.6
08116,2016-02-29,3.6
08116,2016-03-31,3.6
08116,2016-04-30,3.5
08116,2016-05-31,3.5
08116,2016-06-30,3.4
08116,2016-07-31,3.5
08116,2016-08-31,3.7
08116,2016-09-30,3.6
08116,2016-10-31,3.5
08116,2016-11-30,3.5
08116,2016-12-31,3.4
08116,2017-01-31,3.7
08116,2017-02-28,3.6
08116,2017-03-31,3.5
08116,2017-04-30,3.5
08116,2017-05-31,3.4
08116,2017-06-30,3.3
08116,2017-07-31,3.4
08116,2017-08-31,3.6
08116,2017-09-30,3.4
08116,2017-10-31,3.2
08116,2017-11-30,3.2
08116,2017-12-31,3.1
08116,2018-01-31,3.4
08116,2018-02-28,3.3
08116,2018-03-31,3.2
08116,2018-04-30,3.2
08116,2018-05-31,3.1
08116,2018-06-30,3.0
08116,2018-07-31,3.1
08116,2018-08-31,3.3
08116,2018-09-30,3.1
08116,2018-10-31,3.0
08116,2018-11-30,3.0
08116,2018-12-31,3.0
08116,2019-01-31,3.1
08116,2019-02-28,3.1
08116,2019-03-31,3.1
08116,2019-04-30,3.1
08116,2019-05-31,3.1
08116,2019-06-30,3.1
08116,2019-07-31,3.2
08116,2019-08-31,3.4
08116,2019-09-30,3.3
08116,2019-10-31,3.2
08116,2019-11-30,3.2
08116,2019-12-31,3.2
08117,2010-01-31,6.3
08117,2010-02-28,6.3
08117,2010-03-31,6.2
08117,2010-04-30,6.1
08117,2010-05-31,5.8
08117,2010-06-30,5.6
08117,2010-07-31,5.6
08117,2010-08-31,6.0
08117,2010-09-30,5.4
08117,2010-10-31,5.1
08117,2010-11-30,5.0
08117,2010-12-31,5.0
08117,2011-01-31,5.2
08117,2011-02-28,5.0
08117,2011-03-31,4.8
08117,2011-04-30,4.6
08117,2011-05-31,4.4
08117,2011-06-30,4.2
08117,2011-07-31,4.3
08117,2011-08-31,4.5
08117,2011-09-30,4.1
08117,2011-10-31,3.8
08117,2011-11-30,3.7
08117,2011-12-31,3.8
08117,2012-01-31,4.2
08117,2012-02-29,4.1
08117,2012-03-31,4.1
08117,2012-04-30,4.1
08117,2012-05-31,3.9
08117,2012-06-30,3.9
08117,2012-07-31,4.0
08117,2012-08-31,4.4
08117,2012-09-30,4.1
08117,2012-10-31,4.1
08117,2012-11-30,4.0
08117,2012-12-31,4.1
08117,2013-01-31,4.6
08117,2013-02-28,4.5
08117,2013-03-31,4.5
08117,2013-04-30,4.5
08117,2013-05-31,4.3
08117,2013-06-30,4.1
08117,2013-07-31,4.0
08117,2013-08-31,4.4
08117,2013-09-30,4.2
08117,2013-10-31,3.9
08117,2013-11-30,3.9
08117,2013-12-31,4.0
08117,2014-01-31,4.2
08117,2014-02-28,4.2
08117,2014-03-31,4.1
08117,2014-04-30,4.0
08117,2014-05-31,4.0
08117,2014-06-30,4.0
08117,2014-07-31,4.2
08117,2014-08-31,4.3
08117,2014-09-30,4.3
08117,2014-10-31,4.0
08117,2014-11-30,3.9
08117,2014-12-31,3.8
08117,2015-01-31,4.2
08117,2015-02-28,4.1
08117,2015-03-31,4.0
08117,2015-04-30,4.0
08117,2015-05-31,3.7
08117,2015-06-30,3.6
08117,2015-07-31,3.7
08117,2015-08-31,3.9
08117,2015-09-30,3.8
08117,2015-10-31,3.5
08117,2015-11-30,3.5
08117,2015-12-31,3.6
08117,2016-01-31,4.1
08117,2016-02-29,4.1
08117,2016-03-31,4.1
08117,2016-04-30,4.0
08117,2016-05-31,3.9
08117,2016-06-30,3.9
08117,2016-07-31,4.0
08117,2016-08-31,4.2
08117,2016-09-30,4.1
08117,2016-10-31,3.8
08117,2016-11-30,3.8
08117,2016-12-31,3.8
08117,2017-01-31,4.1
08117,2017-02-28,4.0
08117,2017-03-31,3.9
08117,2017-04-30,3.8
08117,2017-05-31,3.7
08117,2017-06-30,3.7
08117,2017-07-31,3.7
08117,2017-08-31,4.0
08117,2017-09-30,3.6
08117,2017-10-31,3.4
08117,2017-11-30,3.4
08117,2017-12-31,3.4
08117,2018-01-31,3.7
08117,2018-02-28,3.6
08117,2018-03-31,3.5
08117,2018-04-30,3.5
08117,2018-05-31,3.4
08117,2018-06-30,3.2
08117,2018-07-31,3.3
08117,2018-08-31,3.6
08117,2018-09-30,3.4
08117,2018-10-31,3.2
08117,2018-11-30,3.2
08117,2018-12-31,3.3
08117,2019-01-31,3.6
08117,2019-02-28,3.5
08117,2019-03-31,3.4
08117,2019-04-30,3.4
08117,2019-05-31,3.3
08117,2019-06-30,3.4
08117,2019-07-31,3.5
08117,2019-08-31,3.8
08117,2019-09-30,3.7
08117,2019-10-31,3.6
08117,2019-11-30,3.5
08117,2019-12-31,3.7
08118,2010-01-31,5.2
08118,2010-02-28,5.1
08118,2010-03-31,5.0
08118,2010-04-30,4.8
08118,2010-05-31,4.7
08118,2010-06-30,4.6
08118,2010-07-31,4.6
08118,2010-08-31,4.8
08118,2010-09-30,4.5
08118,2010-10-31,4.2
08118,2010-11-30,4.2
08118,2010-12-31,4.2
08118,2011-01-31,4.5
08118,2011-02-28,4.4
08118,2011-03-31,4.2
08118,2011-04-30,4.0
08118,2011-05-31,3.9
08118,2011-06-30,3.7
08118,2011-07-31,3.8
08118,2011-08-31,3.9
08118,2011-09-30,3.7
08118,2011-10-31,3.5
08118,2011-11-30,3.4
08118,2011-12-31,3.5
08118,2012-01-31,3.8
08118,2012-02-29,3.8
08118,2012-03-31,3.8
08118,2012-04-30,3.8
08118,2012-05-31,3.6
08118,2012-06-30,3.6
08118,2012-07-31,3.7
08118,2012-08-31,3.9
08118,2012-09-30,3.7
08118,2012-10-31,3.7
08118,2012-11-30,3.7
08118,2012-12-31,3.8
08118,2013-01-31,4.1
08118,2013-02-28,4.1
08118,2013-03-31,4.0
08118,2013-04-30,3.9
08118,2013-05-31,3.8
08118,2013-06-30,3.7
08118,2013-07-31,3.8
08118,2013-08-31,4.0
08118,2013-09-30,3.8
08118,2013-10-31,3.7
08118,2013-11-30,3.7
08118,2013-12-31,3.8
08118,2014-01-31,4.0
08118,2014-02-28,3.9
08118,2014-03-31,3.8
08118,2014-04-30,3.8
08118,2014-05-31,3.7
08118,2014-06-30,3.7
08118,2014-07-31,3.7
08118,2014-08-31,3.8
08118,2014-09-30,3.8
08118,2014-10-31,3.5
08118,2014-11-30,3.5
08118,2014-12-31,3.5
08118,2015-01-31,3.7
08118,2015-02-28,3.7
08118,2015-03-31,3.7
08118,2015-04-30,3.6
08118,2015-05-31,3.5
08118,2015-06-30,3.4
08118,2015-07-31,3.5
08118,2015-08-31,3.6
08118,2015-09-30,3.5
08118,2015-10-31,3.3
08118,2015-11-30,3.3
08118,2015-12-31,3.3
08118,2016-01-31,3.6
08118,2016-02-29,3.6
08118,2016-03-31,3.6
08118,2016-04-30,3.5
08118,2016-05-31,3.4
08118,2016-06-30,3.3
08118,2016-07-31,3.4
08118,2016-08-31,3.7
08118,2016-09-30,3.5
08118,2016-10-31,3.4
08118,2016-11-30,3.4
08118,2016-12-31,3.4
08118,2017-01-31,3.6
08118,2017-02-28,3.6
08118,2017-03-31,3.5
08118,2017-04-30,3.4
08118,2017-05-31,3.3
08118,2017-06-30,3.3
08118,2017-07-31,3.3
08118,2017-08-31,3.5
08118,2017-09-30,3.3
08118,2017-10-31,3.1
08118,2017-11-30,3.1
08118,2017-12-31,3.0
08118,2018-01-31,3.3
08118,2018-02-28,3.2
08118,2018-03-31,3.1
08118,2018-04-30,3.1
08118,2018-05-31,3.0
08118,2018-06-30,2.9
08118,2018-07-31,3.0
08118,2018-08-31,3.1
08118,2018-09-30,2.9
08118,2018-10-31,2.7
08118,2018-11-30,2.7
08118,2018-12-31,2.7
08118,2019-01-31,2.9
08118,2019-02-28,2.8
08118,2019-03-31,2.8
08118,2019-04-30,2.7
08118,2019-05-31,2.7
08118,2019-06-30,2.7
08118,2019-07-31,2.8
08118,2019-08-31,3.0
08118,2019-09-30,2.9
08118,2019-10-31,2.9
08118,2019-11-30,2.8
08118,2019-12-31,2.8
08119,2010-01-31,5.2
08119,2010-02-28,5.1
08119,2010-03-31,5.0
08119,2010-04-30,5.0
08119,2010-05-31,4.7
08119,2010-06-30,4.6
08119,2010-07-31,4.6
08119,2010-08-31,4.8
08119,2010-09-30,4.6
08119,2010-10-31,4.4
08119,2010-11-30,4.4
08119,2010-12-31,4.4
08119,2011-01-31,4.8
08119,2011-02-28,4.6
08119,2011-03-31,4.5
08119,2011-04-30,4.3
08119,2011-05-31,4.1
08119,2011-06-30,4.0
08119,2011-07-31,4.0
08119,2011-08-31,4.2
08119,2011-09-30,3.9
08119,2011-10-31,3.7
08119,2011-11-30,3.6
08119,2011-12-31,3.7
08119,2012-01-31,3.9
08119,2012-02-29,3.9
08119,2012-03-31,3.8
08119,2012-04-30,3.9
08119,2012-05-31,3.7
08119,2012-06-30,3.7
08119,2012-07-31,3.8
08119,2012-08-31,4.0
08119,2012-09-30,3.9
08119,2012-10-31,3.8
08119,2012-11-30,3.7
08119,2012-12-31,3.8
08119,2013-01-31,4.1
08119,2013-02-28,4.1
08119,2013-03-31,4.0
08119,2013-04-30,4.0
08119,2013-05-31,3.9
08119,2013-06-30,3.9
08119,2013-07-31,3.9
08119,2013-08-31,4.1
08119,2013-09-30,4.0
08119,2013-10-31,3.8
08119,2013-11-30,3.8
08119,2013-12-31,3.7
08119,2014-01-31,4.0
08119,2014-02-28,4.0
08119,2014-03-31,3.9
08119,2014-04-30,3.8
08119,2014-05-31,3.7
08119,2014-06-30,3.8
08119,2014-07-31,3.9
08119,2014-08-31,4.0
08119,2014-09-30,4.0
08119,2014-10-31,3.9
08119,2014-11-30,3.8
08119,2014-12-31,3.7
08119,2015-01-31,4.0
08119,2015-02-28,3.9
08119,2015-03-31,3.8
08119,2015-04-30,3.8
08119,2015-05-31,3.6
08119,2015-06-30,3.5
08119,2015-07-31,3.6
08119,2015-08-31,3.8
08119,2015-09-30,3.6
08119,2015-10-31,3.5
08119,2015-11-30,3.5
08119,2015-12-31,3.5
08119,2016-01-31,3.8
08119,2016-02-29,3.8
08119,2016-03-31,3.8
08119,2016-04-30,3.7
08119,2016-05-31,3.6
08119,2016-06-30,3.6
08119,2016-07-31,3.6
08119,2016-08-31,3.8
08119,2016-09-30,3.6
08119,2016-10-31,3.4
08119,2016-11-30,3.4
08119,2016-12-31,3.3
08119,2017-01-31,3.6
08119,2017-02-28,3.6
08119,2017-03-31,3.4
08119,2017-04-30,3.3
08119,2017-05-31,3.2
08119,2017-06-30,3.3
08119,2017-07-31,3.4
08119,2017-08-31,3.6
08119,2017-09-30,3.4
08119,2017-10-31,3.3
08119,2017-11-30,3.2
08119,2017-12-31,3.1
08119,2018-01-31,3.2
08119,2018-02-28,3.2
08119,2018-03-31,3.0
08119,2018-04-30,3.0
08119,2018-05-31,3.0
08119,2018-06-30,2.9
08119,2018-07-31,2.9
08119,2018-08-31,3.1
08119,2018-09-30,3.0
08119,2018-10-31,2.9
08119,2018-11-30,2.8
08119,2018-12-31,2.8
08119,2019-01-31,3.1
08119,2019-02-28,3.0
08119,2019-03-31,2.9
08119,2019-04-30,2.9
08119,2019-05-31,2.9
08119,2019-06-30,3.0
08119,2019-07-31,3.1
08119,2019-08-31,3.3
08119,2019-09-30,3.2
08119,2019-10-31,3.2
08119,2019-11-30,3.2
08119,2019-12-31,3.3
08121,2010-01-31,8.7
08121,2010-02-28,8.8
08121,2010-03-31,8.6
08121,2010-04-30,8.4
08121,2010-05-31,7.8
08121,2010-06-30,7.5
08121,2010-07-31,7.4
08121,2010-08-31,7.6
08121,2010-09-30,7.1
08121,2010-10-31,6.8
08121,2010-11-30,6.4
08121,2010-12-31,6.4
08121,2011-01-31,6.9
08121,2011-02-28,6.8
08121,2011-03-31,6.6
08121,2011-04-30,6.5
08121,2011-05-31,6.0
08121,2011-06-30,5.7
08121,2011-07-31,5.8
08121,2011-08-31,6.1
08121,2011-09-30,5.8
08121,2011-10-31,5.6
08121,2011-11-30,5.5
08121,2011-12-31,5.5
08121,2012-01-31,6.1
08121,2012-02-29,6.1
08121,2012-03-31,6.1
08121,2012-04-30,6.2
08121,2012-05-31,5.9
08121,2012-06-30,5.7
08121,2012-07-31,5.8
08121,2012-08-31,6.1
08121,2012-09-30,5.8
08121,2012-10-31,6.0
08121,2012-11-30,6.0
08121,2012-12-31,6.3
08121,2013-01-31,6.8
08121,2013-02-28,6.8
08121,2013-03-31,6.9
08121,2013-04-30,6.9
08121,2013-05-31,6.7
08121,2013-06-30,6.6
08121,2013-07-31,6.6
08121,2013-08-31,6.9
08121,2013-09-30,6.6
08121,2013-10-31,6.3
08121,2013-11-30,6.4
08121,2013-12-31,6.3
08121,2014-01-31,6.7
08121,2014-02-28,6.6
08121,2014-03-31,6.5
08121,2014-04-30,6.5
08121,2014-05-31,6.2
08121,2014-06-30,6.2
08121,2014-07-31,6.2
08121,2014-08-31,6.4
08121,2014-09-30,6.2
08121,2014-10-31,5.9
08121,2014-11-30,5.8
08121,2014-12-31,5.9
08121,2015-01-31,6.6
08121,2015-02-28,6.5
08121,2015-03-31,6.3
08121,2015-04-30,6.2
08121,2015-05-31,5.9
08121,2015-06-30,5.8
08121,2015-07-31,5.9
08121,2015-08-31,6.0
08121,2015-09-30,5.8
08121,2015-10-31,5.7
08121,2015-11-30,5.6
08121,2015-12-31,5.6
08121,2016-01-31,6.2
08121,2016-02-29,6.0
08121,2016-03-31,6.1
08121,2016-04-30,5.9
08121,2016-05-31,5.6
08121,2016-06-30,5.6
08121,2016-07-31,5.7
08121,2016-08-31,5.9
08121,2016-09-30,5.5
08121,2016-10-31,5.4
08121,2016-11-30,5.4
08121,2016-12-31,5.4
08121,2017-01-31,5.8
08121,2017-02-28,5.6
08121,2017-03-31,5.6
08121,2017-04-30,5.5
08121,2017-05-31,5.1
08121,2017-06-30,5.0
08121,2017-07-31,5.0
08121,2017-08-31,5.3
08121,2017-09-30,5.1
08121,2017-10-31,4.9
08121,2017-11-30,4.8
08121,2017-12-31,4.9
08121,2018-01-31,5.2
08121,2018-02-28,5.2
08121,2018-03-31,5.1
08121,2018-04-30,5.0
08121,2018-05-31,4.9
08121,2018-06-30,4.9
08121,2018-07-31,4.9
08121,2018-08-31,5.2
08121,2018-09-30,4.7
08121,2018-10-31,4.6
08121,2018-11-30,4.6
08121,2018-12-31,4.6
08121,2019-01-31,4.9
08121,2019-02-28,4.8
08121,2019-03-31,4.7
08121,2019-04-30,4.7
08121,2019-05-31,4.6
08121,2019-06-30,4.5
08121,2019-07-31,4.6
08121,2019-08-31,4.9
08121,2019-09-30,4.8
08121,2019-10-31,4.8
08121,2019-11-30,4.7
08121,2019-12-31,4.8
08125,2010-01-31,5.3
08125,2010-02-28,5.1
08125,2010-03-31,5.1
08125,2010-04-30,5.0
08125,2010-05-31,4.7
08125,2010-06-30,4.5
08125,2010-07-31,4.5
08125,2010-08-31,4.7
08125,2010-09-30,4.3
08125,2010-10-31,4.1
08125,2010-11-30,4.0
08125,2010-12-31,4.0
08125,2011-01-31,4.3
08125,2011-02-28,4.1
08125,2011-03-31,4.0
08125,2011-04-30,3.9
08125,2011-05-31,3.7
08125,2011-06-30,3.5
08125,2011-07-31,3.6
08125,2011-08-31,3.7
08125,2011-09-30,3.5
08125,2011-10-31,3.3
08125,2011-11-30,3.3
08125,2011-12-31,3.3
08125,2012-01-31,3.6
08125,2012-02-29,3.6
08125,2012-03-31,3.5
08125,2012-04-30,3.5
08125,2012-05-31,3.4
08125,2012-06-30,3.3
08125,2012-07-31,3.5
08125,2012-08-31,3.6
08125,2012-09-30,3.5
08125,2012-10-31,3.5
08125,2012-11-30,3.5
08125,2012-12-31,3.6
08125,2013-01-31,3.9
08125,2013-02-28,4.0
08125,2013-03-31,3.9
08125,2013-04-30,3.9
08125,2013-05-31,3.9
08125,2013-06-30,3.8
08125,2013-07-31,3.8
08125,2013-08-31,4.0
08125,2013-09-30,3.7
08125,2013-10-31,3.6
08125,2013-11-30,3.6
08125,2013-12-31,3.6
08125,2014-01-31,3.8
08125,2014-02-28,3.8
08125,2014-03-31,3.7
08125,2014-04-30,3.6
08125,2014-05-31,3.6
08125,2014-06-30,3.5
08125,2014-07-31,3.5
08125,2014-08-31,3.7
08125,2014-09-30,3.6
08125,2014-10-31,3.3
08125,2014-11-30,3.2
08125,2014-12-31,3.3
08125,2015-01-31,3.5
08125,2015-02-28,3.5
08125,2015-03-31,3.5
08125,2015-04-30,3.4
08125,2015-05-31,3.3
08125,2015-06-30,3.3
08125,2015-07-31,3.4
08125,2015-08-31,3.5
08125,2015-09-30,3.5
08125,2015-10-31,3.4
08125,2015-11-30,3.3
08125,2015-12-31,3.4
08125,2016-01-31,3.6
08125,2016-02-29,3.6
08125,2016-03-31,3.7
08125,2016-04-30,3.5
08125,2016-05-31,3.4
08125,2016-06-30,3.3
08125,2016-07-31,3.4
08125,2016-08-31,3.6
08125,2016-09-30,3.4
08125,2016-10-31,3.3
08125,2016-11-30,3.3
08125,2016-12-31,3.3
08125,2017-01-31,3.6
08125,2017-02-28,3.5
08125,2017-03-31,3.4
08125,2017-04-30,3.4
08125,2017-05-31,3.2
08125,2017-06-30,3.1
08125,2017-07-31,3.2
08125,2017-08-31,3.3
08125,2017-09-30,3.1
08125,2017-10-31,3.0
08125,2017-11-30,2.9
08125,2017-12-31,2.9
08125,2018-01-31,3.1
08125,2018-02-28,3.1
08125,2018-03-31,3.1
08125,2018-04-30,3.0
08125,2018-05-31,3.0
08125,2018-06-30,2.9
08125,2018-07-31,3.0
08125,2018-08-31,3.2
08125,2018-09-30,3.0
08125,2018-10-31,2.8
08125,2018-11-30,2.7
08125,2018-12-31,2.8
08125,2019-01-31,2.9
08125,2019-02-28,2.8
08125,2019-03-31,2.8
08125,2019-04-30,2.7
08125,2019-05-31,2.7
08125,2019-06-30,2.7
08125,2019-07-31,2.8
08125,2019-08-31,3.0
08125,2019-09-30,2.9
08125,2019-10-31,2.9
08125,2019-11-30,2.9
08125,2019-12-31,2.9
08126,2010-01-31,5.1
08126,2010-02-28,5.1
08126,2010-03-31,4.8
08126,2010-04-30,4.4
08126,2010-05-31,4.2
08126,2010-06-30,3.9
08126,2010-07-31,3.7
08126,2010-08-31,3.9
08126,2010-09-30,3.6
08126,2010-10-31,3.2
08126,2010-11-30,3.1
08126,2010-12-31,3.0
08126,2011-01-31,3.5
08126,2011-02-28,3.2
08126,2011-03-31,3.1
08126,2011-04-30,2.9
08126,2011-05-31,2.7
08126,2011-06-30,2.7
08126,2011-07-31,2.7
08126,2011-08-31,2.9
08126,2011-09-30,2.7
08126,2011-10-31,2.5
08126,2011-11-30,2.5
08126,2011-12-31,2.5
08126,2012-01-31,3.1
08126,2012-02-29,3.1
08126,2012-03-31,3.0
08126,2012-04-30,3.0
08126,2012-05-31,2.8
08126,2012-06-30,2.7
08126,2012-07-31,2.9
08126,2012-08-31,3.1
08126,2012-09-30,2.9
08126,2012-10-31,2.8
08126,2012-11-30,2.9
08126,2012-12-31,3.0
08126,2013-01-31,3.3
08126,2013-02-28,3.2
08126,2013-03-31,3.2
08126,2013-04-30,3.1
08126,2013-05-31,3.0
08126,2013-06-30,2.9
08126,2013-07-31,2.9
08126,2013-08-31,3.1
08126,2013-09-30,3.0
08126,2013-10-31,2.8
08126,2013-11-30,2.9
08126,2013-12-31,2.9
08126,2014-01-31,3.2
08126,2014-02-28,3.1
08126,2014-03-31,3.0
08126,2014-04-30,3.1
08126,2014-05-31,2.9
08126,2014-06-30,2.8
08126,2014-07-31,2.9
08126,2014-08-31,3.0
08126,2014-09-30,3.1
08126,2014-10-31,2.8
08126,2014-11-30,2.8
08126,2014-12-31,3.0
08126,2015-01-31,3.2
08126,2015-02-28,3.1
08126,2015-03-31,3.1
08126,2015-04-30,3.0
08126,2015-05-31,2.9
08126,2015-06-30,2.8
08126,2015-07-31,3.0
08126,2015-08-31,3.1
08126,2015-09-30,3.0
08126,2015-10-31,2.8
08126,2015-11-30,2.8
08126,2015-12-31,2.9
08126,2016-01-31,3.2
08126,2016-02-29,3.0
08126,2016-03-31,3.0
08126,2016-04-30,3.0
08126,2016-05-31,3.0
08126,2016-06-30,3.1
08126,2016-07-31,3.0
08126,2016-08-31,3.2
08126,2016-09-30,3.1
08126,2016-10-31,2.9
08126,2016-11-30,2.9
08126,2016-12-31,2.8
08126,2017-01-31,3.0
08126,2017-02-28,2.8
08126,2017-03-31,2.8
08126,2017-04-30,2.8
08126,2017-05-31,2.6
08126,2017-06-30,2.5
08126,2017-07-31,2.5
08126,2017-08-31,2.7
08126,2017-09-30,2.7
08126,2017-10-31,2.4
08126,2017-11-30,2.4
08126,2017-12-31,2.3
08126,2018-01-31,2.5
08126,2018-02-28,2.4
08126,2018-03-31,2.4
08126,2018-04-30,2.4
08126,2018-05-31,2.3
08126,2018-06-30,2.3
08126,2018-07-31,2.3
08126,2018-08-31,2.4
08126,2018-09-30,2.2
08126,2018-10-31,2.2
08126,2018-11-30,2.2
08126,2018-12-31,2.2
08126,2019-01-31,2.4
08126,2019-02-28,2.4
08126,2019-03-31,2.3
08126,2019-04-30,2.2
08126,2019-05-31,2.3
08126,2019-06-30,2.4
