,2021-05-31_0,2021-05-31_1,2021-05-31_2,2021-02-28_0,2021-02-28_1,2021-02-28_2,9/30/2020_0,9/30/2020_1,9/30/2020_2
09185,2.380847239471505,2.397372976728468,2.363370348793865,3.0524674820388054,2.944218658233816,2.913826486257439,2.8914055937582313,3.087061258373441,3.145037490353397
09186,2.365388663926883,2.381156757987426,2.317530803390645,3.001879334091901,2.868643758358004,2.8271167237792536,2.60841816549611,2.82738753185416,2.9044517262956075
09187,2.801225787987251,2.7948156301534497,2.6961025707073465,3.3595579757993312,3.2739574294746814,3.2844802643717643,3.4468329462524943,3.785179766798191,3.9173790056170192
09188,3.4723374984279776,3.513334754904561,3.4627957715574533,3.9517858804854216,3.859246566130149,3.88715449063672,3.6173057517304175,3.815237388036068,4.048691302824437
09189,3.0735159351152577,3.003569371503916,2.8744024262589623,4.1427956647264015,3.991956156484656,3.9016721886587313,3.2282629638808893,3.7418284383988647,3.7888501753339825
09190,2.8829982532786778,2.8622504618417817,2.8115418034647544,3.472179024051308,3.405918557634334,3.3340780940613866,3.3467225365987545,3.729386615541476,3.787826411958203
09261,5.096924232968261,5.079416056839678,5.027490542855451,5.73384867427079,5.665007222513256,5.772845333759267,5.43065038596674,5.815084466948606,5.853766837301002
09262,5.671413658001856,5.588512475881081,5.33557541310479,6.531098251022645,6.517159965684936,6.400006585299987,6.125234916494665,6.717925796494434,6.863396093136763
09263,5.747634289995555,5.807975263278491,5.640520248969886,6.901430553896447,6.668121700134326,6.7248153788644505,6.408472900688703,7.121584708761185,7.167624873264278
09271,3.1757558301578728,3.191422904923795,3.032669303882102,4.627289484202999,4.360977654788744,4.102869922098364,3.6460418515781354,4.245081855221117,4.129398222573849
09272,2.9126206863926574,2.962717613581307,2.628757114327488,4.973925197578579,4.65485212834335,3.9629884123115735,2.877921141649098,4.207240237322238,4.040179582769866
09273,3.156114728310134,3.1591880155864773,3.0213020564908795,3.996397511123965,3.778860354555048,3.537786171214485,3.30524433088084,3.650093263852503,3.492840303201565
09274,2.97264476993429,2.9936065830307803,2.920259086571586,3.733633758688438,3.594023093096175,3.439980270054932,3.2271513454671017,3.521669267209346,3.433942121677049
09275,3.320137587270477,3.277140981691643,3.011350036024772,4.732681489307442,4.37183086196377,3.986051981874674,3.5695381329396847,4.531995974553077,4.5729155189263775
09276,3.548605422651662,3.517349629048682,3.339593966746905,6.237135172779249,5.773824041975074,4.921033617495048,3.1982243440750637,4.555457859386966,4.393389129519357
09277,3.65896159022012,3.692593128063745,3.5580063957811405,4.852627670862377,4.584065696187603,4.317238644059085,3.70334072862463,4.202517260502823,4.108171440545748
09278,2.7933884589038263,2.8409917599575523,2.710772847304469,4.255996931929722,3.9945786077827727,3.65868461573327,3.0771390429218886,3.7918657482865887,3.6138170397277047
09279,3.1972877214287183,3.1415695953738942,3.0196160458049204,4.142399140975623,4.138587678408734,4.141882250616899,3.6521734463959445,4.046093767598308,3.9632264698054063
09361,4.999417232457398,4.937822733527431,4.804091114049292,6.04822652723569,6.008311451061416,5.92329289645448,5.813416384230686,6.287611405999063,6.150450065607734
09363,5.5178077233283,5.32815875748993,5.140614090915415,6.563081570989812,6.401487214883381,6.49770723614589,6.342422680370012,6.783884979669955,7.080243628817064
09371,2.8513019103980435,2.7894712870036296,2.7085303474960534,3.5774129359771223,3.475403168697312,3.3286130554574247,3.2786836083298354,3.5836468833380675,3.506576257565413
09372,2.6595657320847987,2.772335328406012,2.632359110024728,5.022837502167369,4.559936762179235,3.7356694154307686,2.6792490269822467,3.827498400044742,3.4587085202499637
09373,2.261016175141186,2.270986193584401,2.1806821491045243,2.7790140156185896,2.596207235280904,2.47906449482888,2.43891488169645,2.8016696546854405,2.659399353465467
09374,3.152742646827761,3.0890787215808846,2.991147260077883,3.9867681433213966,3.740562957169402,3.484993165066828,3.5495851645154457,3.984482521554309,3.8551717997574007
09375,2.752569206379885,2.788562702499042,2.7184432560648872,3.333639822786419,3.1926017987190995,3.06991432731526,3.011592708131762,3.2980143459999414,3.1343859480567544
09376,3.3819212733095934,3.343525278137706,3.2004284001454426,4.027412383140354,3.93096747294931,3.749055693178807,3.674340868127551,4.089180336115799,3.988838481617487
09377,3.0009960639036746,2.9653570433334244,2.858063770300635,4.0904502889383725,3.931168560972818,3.613900563766215,3.5079950934975583,4.077628686774142,3.998829459264064
09461,4.75898151580002,4.669914554575333,4.608780602340034,5.1300799215979085,4.978987131720556,4.967413501405991,4.875901309606241,5.087858314709942,5.360305489688755
09462,4.902219712491174,4.861652893780328,4.644250338950123,5.55994366683032,5.47560454690586,5.496707786648778,5.679064335117407,6.237292787622161,6.549282227646968
09463,5.783696741166304,5.7477847613362645,5.670458306976685,5.947531560854654,5.903624785489983,5.960953161206745,6.6666787184206795,6.945685060736588,7.299027546097771
09464,6.436389900160767,6.342397214952371,6.115816671580433,7.249940277864153,7.090095921672962,7.210242039330754,6.933960797694458,7.342427273746498,8.08232165616471
09471,2.738964178547931,2.703386103158248,2.6045072517993346,3.112367596745375,2.9956429333681127,2.925667033871464,3.0574059865314713,3.3929693436151482,3.407878217810015
09472,3.1010768969944644,3.0394643217950947,2.9579572556308893,3.9416682337888087,3.839279512375015,3.5621665441330856,3.215325355733403,3.7782151684154304,3.8900440877707956
09473,3.643097203199603,3.5938363157492947,3.5012949595869003,4.107719063544414,3.9907417856604455,3.972240440868082,4.179812614437167,4.45733786325143,4.395677768492757
09474,3.0932344410268726,3.090137802689668,2.9524332327308858,3.68747429060619,3.489591231924184,3.3715357782965443,3.2804322631459155,3.6529350434530055,3.626933725376755
09475,3.643278587527809,3.5400969642798024,3.366034137819724,4.272686988864772,4.17106342424247,3.958013804258579,3.8506104034401307,4.367034488315863,4.345582416124344
09476,3.5696633531623174,3.509486205291011,3.4090601743968905,4.474489482884412,4.373375468783984,4.133953767838214,4.0765541013164714,4.46614331773407,4.277662130644766
09477,3.7572309188953272,3.667592593033723,3.545656557221385,4.228882542066703,4.1369901463817085,4.056143358314704,4.059558911563139,4.424108723000234,4.637406245205987
09478,3.978640015526376,3.888333892511128,3.749738589698352,4.4980108283875575,4.367633813639066,4.340717681152398,4.621571820412122,4.933853159235703,4.946500779275624
09479,4.601907445610104,4.511096208204534,4.360974021325258,5.87500749462022,5.724484447471952,5.612278654613726,5.604455041621872,6.146576034225414,6.223203859989245
09561,4.147047044214447,4.106966058847884,3.939323818682011,4.840172122301032,4.742149956643272,4.870744870284985,5.386869074349013,5.664186519436966,5.503942911939079
09562,4.405419050807321,4.39732172263101,4.373751467225956,4.526222333655006,4.522984558178909,4.643698565703371,4.609460619229407,4.728137843522292,4.878024498921506
09563,5.897076960051407,5.79120551145244,5.684176884735575,6.185554388354536,6.096957572848509,6.212568723409483,6.289974274851203,6.472220592781261,6.6667921302831905
09565,4.084584150637084,4.054503443951525,4.001009790132276,4.725339585313607,4.680487417005443,4.623211420946699,4.604782949130072,4.8091561915333765,4.937266766580705
09571,2.6149884026469548,2.5901941119830734,2.5119396743451787,3.279930121157025,3.103697766056152,3.025879776702973,2.953698494419701,3.294244803464784,3.324392090970352
09572,2.604574347387924,2.568022956631123,2.511472816560887,2.837581499169788,2.8104394139763067,2.802563772165109,2.807514626852451,3.0534520055446412,3.103960444741033
09573,3.422951141678864,3.356613748390879,3.306853512619813,3.700094795409427,3.660223244363447,3.707301115631745,3.6380655282820733,3.8106558532806365,3.9835568518943663
09574,2.89982435515664,2.873286899587056,2.832391441893623,3.260633564895936,3.200557197038627,3.242058962330587,3.360872206394498,3.5071976043011435,3.6299070685118426
09575,2.615170762621197,2.472063175521253,2.3472445898708973,2.9300230271692085,2.8383402852457342,2.894011901713628,2.87926885251331,3.1619798030753237,3.1992925225346514
09576,2.5834262848709284,2.5631381101316726,2.4942040002887977,3.102909254573757,3.0395732957211647,3.0537190091992232,3.149345309747609,3.389560768072232,3.343178194191571
09577,3.4677939067330112,3.340482256401707,3.1411325606003406,4.169343299075876,4.078231958607804,3.9823958036677,3.6986988323291508,4.303356304915383,4.248027101113839
09661,5.937891648266558,5.840227178670342,5.751756076054764,6.596538259330279,6.528273412617498,6.684889407027731,6.433810626413792,6.599319922316173,6.684207101331013
09662,6.298026250363893,6.319433093148245,6.366031253676715,6.952178364302369,6.883554123719408,6.970099451151484,7.414918787368816,7.648100044381083,7.674905075745401
09663,4.094381281458371,4.091455222084397,4.058528710574944,4.495070140031038,4.436337786873454,4.572303329599518,4.802513249119347,4.787605341713351,5.016546614551788
09671,3.615830755423096,3.5726140057546107,3.50830358368017,3.8667572120630713,3.84743895150889,3.903682589850954,3.964834774288852,4.170437890589486,4.17579261118298
09672,3.4048657213481737,3.3236151378007857,3.261894481608528,3.9932566897079553,3.898146963461119,3.859265743579948,3.698332245037598,3.942031831521203,3.9790359346146613
09673,2.7358129713675963,2.717583359206187,2.62109442970441,3.3834862105013417,3.337172855419938,3.334390520581944,3.5971048266068415,3.9078361444765033,3.857151557640192
09674,3.062863719175825,3.0755627017418417,3.0067824974495654,3.485918328115928,3.417678283569772,3.3867292091472208,3.6747449100667464,3.9504399799653003,3.9645250515884647
09675,2.5635100574372336,2.5286611148097826,2.4428044128541604,3.017698387723795,2.966789271818246,2.951388888068208,2.9664068955059726,3.2842280538563347,3.5486012096886137
09676,3.4826441503500543,3.377782388943619,3.268996770451245,3.977413593181406,3.865953943572463,3.896051096074158,3.95645444430874,4.082120739537648,3.939665143151143
09677,2.3797109242021284,2.343461550886525,2.306618116601621,2.9340584849662203,2.8488703999263003,2.838771477458001,2.780478825170918,2.99231425735144,2.984265625495411
09678,2.717911830231871,2.6740430594648448,2.641118963685272,2.929836601748858,2.8713042600430314,2.8983627550134243,3.136303996935944,3.3700572869079957,3.5295308229347744
09679,2.316422105007208,2.318317207075728,2.276818876781192,2.697587209117752,2.66900642118234,2.642169370834588,2.7688894074054757,2.8464035104163337,2.8437823058289116
09762,4.12444237350654,4.1226072758298535,4.00333380538352,4.856558703789847,4.846954716212336,4.672719892580688,5.171082016230153,5.7392879568991,5.645224897956007
09763,4.194424265814609,4.0846876164229045,3.968472707896397,4.639066345160817,4.735897749750311,4.811872593505111,4.935531661085356,5.217191496330361,5.144671528695004
09764,3.910405794591644,3.876842838451075,3.804758819519879,4.585863480218304,4.510853801264083,4.581542225311058,4.703746034451562,5.100497462992497,5.032145505878284
09771,2.8069101722490832,2.801146015468259,2.763507437476962,3.110613676644103,2.920393246717171,2.862222310502483,2.932645614635885,3.1844209435224347,3.2574550707556416
09772,3.1064524830526694,3.073785660928947,3.065921533031009,3.631981777901524,3.568253389120141,3.625500902682603,3.421258379191646,3.6075354598990255,3.7258188723546173
09773,2.5541513958828883,2.487032332518507,2.4051286042957214,3.0899594991178216,3.0279551256548256,3.058066802407581,2.886052257465244,3.119959568187297,3.2183755632802074
09774,2.6175617931056987,2.594392609681722,2.4123882293958965,3.1572340440178066,3.0123337246741766,2.866929611438413,3.07340319090235,3.470503106531848,3.376286581095329
09775,3.101084752746337,3.0706413002418578,2.981531628741505,3.6313938356669055,3.6100532294104335,3.728540098405962,3.860082575206728,4.038566887550215,3.9913919464822873
09776,3.271170679054496,3.2220408092798563,3.034626932545039,3.9496360146293727,3.802519863227774,3.796386478208503,3.5277291589530515,3.9298761041909285,3.946438617770871
09777,3.1020643162490447,2.998730337503614,2.8844673059258845,3.399817823731036,3.397202346828966,3.504900629097972,3.2386555540996484,3.695241389012524,3.8478516531996654
09778,2.3805950623733465,2.3495436574926494,2.3038342587286795,2.7719863634264845,2.6453289347406037,2.6494193218751434,2.874317323736769,3.1849440697269915,3.1335505970035626
09779,2.304906121838281,2.2592257621575333,2.2606748783641417,2.700677160203364,2.578370468083274,2.565827180703059,2.50978484782034,2.671168076849328,2.771643886990175
09780,3.013854994318552,2.7780866988201742,2.604906516896901,3.413006283434365,3.365096590887172,3.658646607159441,2.87960282041233,3.1173688925723977,3.4877561215679593
10042,4.710068999615288,4.685944343895986,4.680447635283643,5.11367636652365,5.101955513036598,5.1771204487366935,5.105590893154254,5.475749421031917,5.563931540726337
10043,7.706143238717098,7.713821764598902,7.667283520563045,8.365151684906559,8.399957651022474,8.574612975996939,8.455496039828837,8.850533030060546,9.090952042491013
10044,5.893831320585712,5.847678219502158,5.87900732460933,6.203825658176278,6.189848191200959,6.286319192528637,6.140867931902487,6.376847011518135,6.483131430629037
10045,5.157428507670931,5.1762795566732365,5.146283031020357,5.744041664237985,5.655346485743975,5.791590141511766,5.951105996781516,6.299775696583711,6.3194995379912555
10046,3.793074235261014,3.734204460971894,3.708680228564426,4.012706222476979,4.027091290528044,4.143439248010365,4.227750986453109,4.463848392073739,4.469099996328803
12051,7.88601498991714,7.691917150170858,7.51680851742486,8.137087688727295,7.766532718236993,7.880617327145318,8.071635274911847,8.126695194714339,8.270706529801839
12052,8.330583177954306,8.234223884453524,8.084677628890233,8.843363319721435,8.538691796396009,8.404366295980022,8.129571177778594,8.266579289940857,8.384859867724062
12053,8.208266274981792,8.239811865442336,8.235017185789145,8.590588399142703,8.510482531023571,8.486388867830689,8.416708273616173,8.615151795697228,8.824760159578746
12054,6.048688200972611,5.9465205028061465,5.878311060978732,6.317601275019397,6.163468612113614,6.219527654781651,6.145972942413451,6.338386666350432,6.640228886910559
12060,5.672210812212866,5.603450583320256,5.555122367409231,6.046381156615331,5.833625503011407,5.748723253675894,5.714682525372805,5.8949645723893225,6.140892845008326
12061,4.311174358111471,4.114863716569174,3.9238850171342055,4.580733114706005,4.500423947388056,4.4945041763687,4.297967300698032,4.724283717523091,5.234119398004488
12062,6.691935932714676,6.511462597757774,6.243038994166678,7.333476054479636,6.969640932809244,6.828600270296279,6.511011109534755,6.976729040059522,7.357926622870352
12063,5.656075283945677,5.572323290387703,5.465366992255007,6.313330670357763,6.120616584599498,6.1516190288157535,5.930639384954685,6.184581684936709,6.169915468285419
12064,5.88910072189596,5.676931854170529,5.415369610153642,6.307238322003214,6.050397403818209,5.887840198997603,5.783982889149504,6.249107320321044,6.772427108911568
12065,5.230468246088131,5.11113027956225,5.011478032265473,5.583552451245823,5.515363881817579,5.556138951161204,5.561793278820021,5.87155618557201,6.295049543510748
12066,7.477884971772994,7.213590665874114,6.866144881901888,8.100202004186594,7.815033803000632,7.5736732636369215,7.0689048199557964,7.707648685270904,8.138649141818656
12067,6.392634404500732,6.239870428196757,6.035636744500435,7.144830647053454,6.986411140392051,6.899276392525418,6.614637293087024,6.971796973509758,7.492893119680427
12068,6.463696589656164,6.253749794934612,6.060606108425721,7.017257570599905,6.7822640618714605,6.674449931533807,6.662690893822488,7.324376862091369,7.574361873310042
12069,4.187794181270584,4.098440116287822,3.9792171566912105,4.631739807432257,4.453860775244784,4.355412497445359,4.285486254824062,4.575690396443731,4.627706496015248
12070,7.80469981276153,7.5585751050068515,7.316214537971931,8.394929342034343,8.083366391451527,7.918823039033921,7.588643481780491,7.988716548477103,8.46485587773579
12071,6.379612498757933,6.219415430197669,6.043528671331089,6.896315631834643,6.647496513708713,6.429896774367174,6.533247032335539,7.067591751674474,7.374172699592485
12072,5.048054925983522,4.875074442985366,4.696058962593058,5.514765138252233,5.393224057211565,5.369479899529098,5.034788426150444,5.215036088040376,5.478333370615617
12073,10.51831245747932,10.432125370306764,10.25738649755674,11.332323565247624,11.033919659704152,10.79612634603651,10.591266419303986,11.412465943009485,11.919098379513969
13003,8.027209736665096,7.769106330349856,7.485988662227951,8.314889954456174,8.223690638175484,8.284576519340666,8.084873885264305,8.60659692213926,9.017629938539294
13004,9.78463806728656,9.6463942221007,9.61704379690762,10.251281054386316,10.311765037264516,10.3592432649826,9.680114279137616,9.978623867270631,10.409341335130728
13071,9.206102400765706,8.969793677147905,8.540999517865092,9.85685097416792,9.59839039145632,9.27306189706183,8.592592145965439,9.586889269704361,10.265831607740148
13072,6.039036362631614,5.78077492981141,5.443296028564506,6.278818017408467,5.938003719184518,5.738833889239301,5.598372389887883,6.270688535830134,6.835200064643535
13073,9.969740448923456,9.582987630438218,8.843703031536073,11.234832955613276,10.471716589770455,9.76741319093955,8.607513943483534,10.704157466835213,11.614314248530267
13074,6.880196418667854,6.682833821119967,6.406921648001601,7.166103422635403,6.903231475911723,6.792977771976076,6.437531708391587,6.940857786799844,7.172765643666245
13075,8.920602915749571,8.579776954058318,8.081611936897657,10.083913046192876,9.816184477641702,9.521403942277,8.431261124528314,9.543141458387936,10.235506740565736
13076,6.335258500167709,6.226610864054639,6.078312772724676,6.699143244510466,6.502834370130589,6.483441929377501,6.33417376860973,6.697682756594063,7.070352467069827
14511,7.710185351106357,7.579578479374169,7.439956091913523,7.938270200569849,7.843394097972875,7.957867713387779,8.183295458870791,8.483920197788656,8.833475454901828
14521,4.6749063285421295,4.348047479976583,4.0617214241539,5.215843109530752,5.016167944384352,4.894770492762143,4.846106801243163,5.572563116116739,5.759652682630984
14522,5.289553985359139,5.085574775952545,4.834631335556636,5.759743723655953,5.577620984942013,5.440888362390269,5.364966452718948,5.9276766333465245,6.138368022811114
14523,5.370546971588941,5.150272304075122,4.803833396995751,6.105235667819056,5.81750767013797,5.61159826267628,5.298250157582552,6.137702836926242,6.390400338553587
14524,4.833573957819236,4.594172386926006,4.343654371772653,5.212400815986685,5.060940483960798,5.040540428693667,5.318866779660818,5.709160339991657,5.721743900123664
14625,5.641963157300032,5.475674708123472,5.199889291484488,5.770733394251674,5.668252030194164,5.631691277270403,5.399694041942036,5.809784891274295,5.9706915273884205
14626,8.178407292973535,7.948789185354578,7.628995205823823,9.012582444168386,8.781432304400422,8.527431772256575,8.20467132291705,8.918179802563362,9.44717286876094
14627,5.8999681199066965,5.681162570267583,5.5202651474136735,6.424011683559485,6.203375634963891,6.135357986018468,5.921008850205891,6.481680475210005,6.850355417499053
14628,5.097861838824612,4.911405918862773,4.61579688385619,5.592852654465284,5.344326855806534,5.040877283057124,5.047891864073051,5.600689495597639,5.794027609386829
14729,5.779682060902457,5.554815862828927,5.281048987216684,6.0423906319477725,5.769672642376019,5.558861858850479,5.732421684426823,6.22048072208875,6.350750371733906
14730,7.058835754005708,6.780983901290411,6.43860885878201,7.379135086588389,7.14784229380474,6.99671323473223,6.935843646685016,7.511436534357232,7.932571724600174
15001,8.672268500854,8.606002770936831,8.453561132411261,8.829760198546458,8.441959214703541,8.232710647125847,8.705343561680113,9.0704116799889,9.316453548617687
15081,6.400308502197784,6.358443546645813,6.21786218571147,7.386209721108523,7.21405176024974,7.125145268662651,7.025930559721668,7.350638096167706,7.526935248147252
15082,7.449459664265325,7.480211841115553,7.358511895215729,8.219160987744134,7.833656710060911,7.695933264430949,7.558495240918289,7.970583473608651,7.965564188832739
15083,5.36508822952311,5.277811727138533,5.188244567114643,5.930491392969526,5.691142577643591,5.661806658182513,5.628310625237187,6.07717269402976,6.338643466815323
15084,6.85485244583422,6.698394078792815,6.4386513213259065,7.394971987084854,7.0805313241874215,7.003937076372653,7.180827862743103,7.647700165449271,7.981029202238263
15085,6.294022237153042,6.017515571952622,5.715167875854398,6.770620404473069,6.538826716506364,6.520460698261036,6.2138118862444385,6.804326438193294,6.895136506499201
15086,7.374080321822901,7.247604328712963,6.945710002716206,7.837814375599602,7.60387302058765,7.496640432562016,7.0952334220507325,7.901984671317421,8.158956138184278
15087,10.02030370198164,9.878884736826572,9.443875223880116,10.601292161996344,10.244035621820505,10.154765698838576,9.997299839197858,10.907574410548008,11.192196759965537
15088,6.834926431453803,6.66659915643667,6.489709174138328,7.266184628403779,7.064457075656056,7.004117316551254,7.083805080144866,7.592758703538843,7.9469682583373125
15089,8.266792912703407,8.099806252467582,7.958403288075343,9.252094282774731,8.81732783279402,8.65656902269003,8.302580306088064,9.07545855477424,9.661625461915035
15090,9.05554643806196,8.789433712557123,8.641945511369613,9.887153976584871,9.39132605108917,9.189157265170032,9.135307868067754,9.728168294083725,10.139939983255863
15091,7.059181850098993,6.864434138426389,6.603116615912516,7.6744289122130525,7.3844437845547555,7.278439332025126,7.017330491948421,7.798623463386271,8.25691939187718
16052,8.668345591706212,8.477359732060883,8.337959311795073,8.837089288844453,8.604247163555304,8.49066693420548,8.901551611581748,9.28688231097127,9.666932724542528
16053,5.984417600299967,5.996595898258454,5.9835483970544985,6.010085322959424,5.967000328634359,6.131076729558071,6.410135801516843,6.579647638211814,6.873798161627017
16054,6.23084656724204,6.13088405105897,5.894867908092391,6.471132643532809,6.3544326010421255,6.275981381809935,6.229413177755738,6.613216666515126,6.543203875750768
16055,6.915065365965618,6.746300899651806,6.630645207480199,6.957924445456944,6.793862254928166,6.932015096868084,7.119879289342458,7.491596393289604,7.800177918698253
16056,8.183177288067299,8.018582522913366,7.888232213663232,8.332421906063505,8.322300182937497,8.464394410666781,8.475360725994806,8.735114245421823,8.520481444083694
16061,4.390497347616196,4.216862553684913,4.076997165650551,5.02161013962853,4.716926157028473,4.559516546529821,4.608541983616802,4.998402876722923,4.809591844974145
16062,7.9013813425444095,7.689732585950103,7.35308109101558,8.325384344305645,8.11735890991682,8.043298718311371,8.086803587408541,8.528330165947365,8.509092747995869
16063,5.10217075838676,4.980470971818073,4.79350268265708,5.545171250736484,5.375996359534553,5.410675853929957,5.640052611918725,5.987252393436018,5.813445314904741
16064,7.816018206317017,7.503344471248056,7.280992985169853,8.037234084201247,7.861749194098874,7.834915707445207,7.63938264570801,8.251768377778356,8.391809298073046
16065,8.079651423641643,7.9159346266515955,7.602411026632978,8.986552250183612,8.654854274939414,8.435605229791154,7.841214560182848,8.573415181600197,8.499362496929832
16066,4.827439092723511,4.647602564780469,4.443110568982132,5.379860282796965,5.167630874523507,5.062926258415367,5.390966535716243,5.919626657999115,5.720682267030195
16067,5.872865651290109,5.6912297888845575,5.556628381603409,6.279733053667012,6.18503185676756,6.259813128971605,6.367465554301007,6.753259317898373,6.7530475503750385
16068,6.750986260329869,6.577083195264957,6.157764724077795,7.196867353867926,6.918379097334654,6.905279602386098,7.029867311666086,7.394226272051373,7.508078187143802
16069,4.233057097450126,4.123553374761045,3.915878646700542,4.805001464112459,4.559710022739883,4.455849255265642,4.221877381363169,4.668038828761082,4.4541107093788055
16070,5.756106078422,5.615572086662091,5.453198309922168,5.926026642785894,5.796169626038078,5.7356154621974165,5.892262521254624,6.3751381094221955,6.694253723649865
16071,4.697181843038609,4.572434075929104,4.411038977322626,5.053965237540863,4.767236812341684,4.728992136150591,4.759875159723827,5.1325708942917725,5.3080233779447505
16072,4.795173386956721,4.6402472876663134,4.447571118344308,5.186060549567759,4.960249914080905,4.916581338059279,4.635446215681572,4.9680401292695615,4.9500714830522
16073,6.267844299350993,6.105627364283236,5.888116400461189,6.648967690074741,6.445593669578169,6.360091884800994,5.7148229910356125,6.365379963370735,6.770648362461855
16074,4.6739403819887855,4.469906598775923,4.303592401598517,4.979835135132833,4.756154855226176,4.628095630747303,4.62406478232652,4.935643074899735,4.993893504041005
16075,4.883711067174515,4.66691209381268,4.436442874897714,5.646486280063411,5.415473093685495,5.198599744621024,4.709897713169231,5.361743615549909,5.483895556065863
16076,5.101766401912618,4.958670638251819,4.732280490089772,5.601200992682714,5.391679638388571,5.23662392182548,5.375123548319591,5.947592051507279,5.946958373958764
16077,6.848841665072316,6.614617890347898,6.308872520126346,7.435588536246921,7.193730917990675,6.984030200921553,7.068106811542202,7.681109501296659,8.027611663367818
01002,8.706760029686523,8.858810673195078,9.036897560352056,8.66009615642893,8.838194902179051,9.15887706378782,9.000866228896644,9.24408518419035,9.921607699849867
01003,8.780256783465477,8.831366394034278,8.982111642990375,8.771561584678631,8.957272014376258,9.309954792196542,8.29858842508402,8.811633779975192,9.39641449095715
03101,5.470342536615588,5.434110364548865,5.474618441382765,5.703283044526271,5.727002548518386,5.993271096469257,5.97434850960446,6.329953270858821,6.790011055133274
03241,7.924566910507378,7.996746656638307,8.07445109323783,8.2468849819873,8.296890795508656,8.536748437312463,8.230879234403309,8.616098048653875,9.149925480926605
04011,10.7933467706312,10.916283408539083,10.961450296092307,11.016799468131742,10.887669039077323,11.247181576235336,11.401683937206268,11.703033353580263,12.19609635729055
05111,8.18355239589505,8.236559783001999,8.33921053677987,8.626719351594494,8.682296970927238,8.925269302883132,8.481331479945688,8.847428027625527,9.380271567185822
05112,12.694875415706887,12.919928978173663,13.12552201452132,12.709785960381604,12.739634789975556,12.903474326813608,13.014033292425863,13.66224684581216,14.66233521509066
05113,11.061012411213136,11.223450089868813,11.28227730615652,11.393296830660708,11.332441120550184,11.590778182046076,11.828702503913055,12.117619635680109,12.66497786488833
05114,11.4066189642316,11.419975874869197,11.520771372035153,11.696436200755704,11.575094398059855,11.818846339311474,11.684114205276003,12.105655169161013,12.693564305403827
05116,10.732884863267696,10.769227891933,10.996858974746994,10.973844996210316,10.985691685859834,11.321928054263866,10.61611285024568,10.836866775944099,11.253506146795912
05119,10.860735759764136,10.93529906790616,11.02721309595241,10.82913525421614,10.630261779539282,10.839711912585388,11.324805569853563,11.746799906891438,12.392957684964605
05124,9.99325496464541,10.159251981668492,10.395656208976783,10.359580612585932,10.455251073878514,10.815473143334351,11.085356494945268,11.25173394271673,11.49347364824703
05158,7.013780223129708,7.051642496247495,7.071317761783521,7.146513159310737,7.101538000880814,7.3596063350861,7.224530724227037,7.521966937752102,7.847494546125751
05162,6.088921672830384,6.109529469194,6.172277925949693,6.303844993376156,6.298147700479701,6.604309847895771,6.381266598930405,6.755168600457309,7.194125010257766
05170,6.6132407939261855,6.557540038423652,6.657564011289189,7.014291283516989,6.992724589533311,7.173041224129104,7.107819995387843,7.464204711645392,8.078415885388356
05314,7.839368603682065,7.92911420915435,8.18402926188667,8.018949297562676,8.02840170595281,8.246112371419352,8.033082103127853,8.207184397400052,8.658481563913941
05315,9.47702729685129,9.496232407236366,9.556864079000857,10.015312265968925,10.068080559913849,10.493495050809296,9.829749996649845,10.158355120333798,10.842788427299457
05334,8.039580860222124,8.027118993830365,8.01368602680128,8.392367281320913,8.463182094673876,8.779270391230158,8.379224258249371,8.764583735370488,9.359708970466144
05362,7.126674340311542,7.168125818045842,7.298829706312673,7.471476471622445,7.381487930364677,7.520205145381164,7.676455324822241,8.124381024544187,8.783928693105908
05382,5.682975855161435,5.696306693451095,5.786510418294768,6.098788190179376,6.055026618146394,6.248555928472944,6.060661832338798,6.315403102417463,6.570153336992318
05513,15.471952929557355,15.945113988414017,16.28041802493258,15.702595455500848,15.5635836594227,15.913801660892304,16.33425407094345,16.753465506379204,17.431965410844775
05515,5.156096865056621,5.226423572181542,5.337272530218319,5.271091128483391,5.265505871133647,5.4324067545463794,5.685911153798548,5.859994454821997,6.361676156335712
05554,3.67583805014441,3.6432340769257214,3.7197168245647214,4.100141984085082,4.004090154140823,4.244962347937296,4.433472139526004,4.802642564708716,4.942372291393398
05562,8.847598014044754,8.945990687139716,8.940837821133183,9.175060334606425,9.06739014706883,9.292371671136005,9.60534430257473,9.975809958496242,10.717218446914874
05566,4.178054002125897,4.224320831356242,4.213241294754046,4.628550645468372,4.591577536355455,4.679582658988421,4.969995021660696,5.289561296473924,5.6199420166396425
05711,9.110315882513133,9.061855982934958,9.060481771342443,9.019824519025915,8.950268705526424,9.13960986564338,8.996771061689657,9.558594814516125,10.223528465002033
05754,4.18033176324634,4.155234523272915,4.20541919453026,4.690918206524807,4.623892103191903,4.761426944423163,4.896480205272083,5.207804606053446,5.63399785216794
05911,9.36051359105388,9.584090001489946,9.650300090346963,9.693775941692286,9.74279450155797,9.98135933726848,10.299124131259559,10.810341327808372,11.523065235126552
05913,11.707808852658346,11.788381161155806,11.861589470447935,12.081942719109074,11.995712398372309,12.330000034664108,12.132377485291109,12.396749206289172,13.238423310881718
05916,12.1172074862136,12.222818185393312,12.265792154917872,12.180571027271275,11.949989544599504,11.934988146635607,12.719249629857725,13.592846691947932,14.534778948269986
