ags5,date,ground_truth,pred,error,mape
09177,2021-02-28,3.0,3.080684206230226,0.08068420623022599,0.026894735410075327
09177,2021-03-31,2.8,2.96433024706937,0.16433024706937038,0.05868937395334657
09177,2021-04-30,2.6,2.9789597486310964,0.37895974863109627,0.14575374947349856
09178,2021-02-28,3.3,3.377066398903028,0.07706639890302824,0.023353454213038864
09178,2021-03-31,3.0,3.2592161614917323,0.2592161614917323,0.08640538716391077
09178,2021-04-30,2.9,3.245472456726851,0.345472456726851,0.11912843335408656
09179,2021-02-28,3.8,3.954302484791151,0.15430248479115116,0.04060591705030294
09179,2021-03-31,3.7,3.883374311706653,0.18337431170665264,0.04956062478558179
09179,2021-04-30,3.6,3.910567874602872,0.3105678746028717,0.08626885405635325
09180,2021-02-28,4.8,4.914054084595228,0.11405408459522803,0.023761267624005843
09180,2021-03-31,4.5,4.838267142631075,0.33826714263107505,0.0751704761402389
09180,2021-04-30,4.1,4.886258218050152,0.7862582180501523,0.19177029708540302
09181,2021-02-28,3.4,3.562137737832119,0.16213773783211893,0.04768756995062322
09181,2021-03-31,3.2,3.4923253318413305,0.29232533184133036,0.09135166620041574
09181,2021-04-30,3.0,3.48065786736316,0.48065786736315985,0.1602192891210533
09182,2021-02-28,3.8,3.73113210867603,0.06886789132396975,0.018123129295781516
09182,2021-03-31,3.6,3.657609657953829,0.057609657953829,0.016002682764952498
09182,2021-04-30,3.2,3.5380915706253058,0.3380915706253056,0.105653615820408
09183,2021-02-28,4.3,4.388527075119698,0.08852707511969804,0.02058769188830187
09183,2021-03-31,4.0,4.250576860199826,0.2505768601998257,0.06264421504995643
09183,2021-04-30,3.6,4.163908051716646,0.5639080517166462,0.15664112547684614
09184,2021-02-28,3.5,3.5014836078457163,0.0014836078457163282,0.0004238879559189509
09184,2021-03-31,3.3,3.476555164012476,0.17655516401247606,0.053501564852265475
09184,2021-04-30,3.2,3.630758373466544,0.4307583734665439,0.13461199170829496
09185,2021-02-28,3.1,3.0524674820388062,0.04753251796119384,0.01533307031006253
09185,2021-03-31,2.7,2.944218658233817,0.24421865823381683,0.09045135490141364
09185,2021-04-30,2.4,2.913826486257441,0.5138264862574409,0.21409436927393372
09186,2021-02-28,3.0,3.001879334091901,0.001879334091900997,0.0006264446973003324
09186,2021-03-31,2.7,2.8686437583580053,0.16864375835800516,0.06246065124370561
09186,2021-04-30,2.4,2.8271167237792563,0.42711672377925636,0.17796530157469015
09187,2021-02-28,3.2,3.359557975799332,0.15955797579933195,0.049861867437291235
09187,2021-03-31,3.0,3.273957429474684,0.27395742947468404,0.09131914315822802
09187,2021-04-30,2.8,3.2844802643717674,0.4844802643717676,0.17302866584705986
09188,2021-02-28,3.9,3.9517858804854216,0.051785880485421654,0.01327843089369786
09188,2021-03-31,3.6,3.8592465661301496,0.2592465661301495,0.07201293503615264
09188,2021-04-30,3.5,3.88715449063672,0.3871544906367199,0.11061556875334855
09189,2021-02-28,4.1,4.142795664726402,0.04279566472640273,0.01043796700643969
09189,2021-03-31,3.7,3.991956156484657,0.29195615648465667,0.07890706932017748
09189,2021-04-30,3.2,3.901672188658734,0.7016721886587338,0.21927255895585432
09190,2021-02-28,3.4,3.472179024051308,0.07217902405130827,0.021229124720973023
09190,2021-03-31,3.1,3.405918557634336,0.30591855763433573,0.09868340568849539
09190,2021-04-30,2.9,3.3340780940613883,0.4340780940613884,0.14968210140047877
09261,2021-02-28,5.7,5.733848674270791,0.03384867427079108,0.0059383639071563295
09261,2021-03-31,5.5,5.665007222513258,0.16500722251325772,0.030001313184228676
09261,2021-04-30,5.1,5.772845333759269,0.6728453337592697,0.1319304575998568
09262,2021-02-28,6.3,6.531098251022646,0.23109825102264647,0.036682262067086746
09262,2021-03-31,6.0,6.517159965684937,0.5171599656849368,0.08619332761415614
09262,2021-04-30,5.8,6.40000658529999,0.6000065852999903,0.10344941125861902
09263,2021-02-28,6.8,6.901430553896448,0.1014305538964484,0.014916257925948294
09263,2021-03-31,6.1,6.668121700134328,0.568121700134328,0.09313470494005377
09263,2021-04-30,5.8,6.724815378864453,0.9248153788644533,0.159450927390423
09271,2021-02-28,4.4,4.627289484203001,0.2272894842030002,0.051656700955227314
09271,2021-03-31,3.8,4.360977654788748,0.560977654788748,0.14762569862861788
09271,2021-04-30,3.2,4.102869922098369,0.9028699220983691,0.28214685065574036
09272,2021-02-28,4.8,4.9739251975785805,0.17392519757858071,0.03623441616220432
09272,2021-03-31,4.0,4.654852128343353,0.6548521283433528,0.1637130320858382
09272,2021-04-30,3.1,3.962988412311579,0.8629884123115787,0.27838335881018667
09273,2021-02-28,4.0,3.9963975111239662,0.0036024888760337603,0.0009006222190084401
09273,2021-03-31,3.5,3.77886035455505,0.2788603545550501,0.0796743870157286
09273,2021-04-30,3.3,3.537786171214488,0.2377861712144882,0.07205641551954188
09274,2021-02-28,3.6,3.733633758688439,0.13363375868843885,0.03712048852456635
09274,2021-03-31,3.2,3.5940230930961765,0.39402309309617634,0.1231322165925551
09274,2021-04-30,3.0,3.4399802700549333,0.43998027005493334,0.14666009001831112
09275,2021-02-28,4.5,4.732681489307445,0.2326814893074447,0.0517069976238766
09275,2021-03-31,4.0,4.371830861963775,0.37183086196377513,0.09295771549094378
09275,2021-04-30,3.4,3.986051981874681,0.586051981874681,0.17236822996314147
09276,2021-02-28,5.9,6.237135172779252,0.3371351727792513,0.057141554708347676
09276,2021-03-31,4.9,5.77382404197508,0.8738240419750793,0.17833143713777128
09276,2021-04-30,3.7,4.921033617495056,1.2210336174950562,0.33000908580947463
09277,2021-02-28,4.7,4.852627670862378,0.15262767086237794,0.0324739725239102
09277,2021-03-31,4.2,4.584065696187605,0.384065696187605,0.09144421337800118
09277,2021-04-30,3.7,4.317238644059088,0.6172386440590882,0.1668212551511049
09278,2021-02-28,4.1,4.255996931929724,0.15599693192972452,0.0380480321779816
09278,2021-03-31,3.5,3.994578607782776,0.49457860778277585,0.14130817365222167
09278,2021-04-30,2.9,3.658684615733274,0.7586846157332743,0.26161538473561186
09279,2021-02-28,4.0,4.142399140975623,0.14239914097562334,0.035599785243905835
09279,2021-03-31,3.7,4.138587678408736,0.43858767840873547,0.1185372103807393
09279,2021-04-30,3.2,4.141882250616901,0.9418822506169011,0.2943382033177816
09361,2021-02-28,5.9,6.048226527235693,0.14822652723569263,0.025123140209439426
09361,2021-03-31,5.4,6.00831145106142,0.6083114510614198,0.11265026871507773
09361,2021-04-30,5.0,5.923292896454487,0.9232928964544866,0.18465857929089732
09362,2021-02-28,5.0,5.162015940772744,0.1620159407727444,0.03240318815454888
09362,2021-03-31,4.9,5.12822318822827,0.22822318822826926,0.04657616086291209
09362,2021-04-30,4.8,5.417391013430996,0.6173910134309963,0.12862312779812424
09363,2021-02-28,6.2,6.563081570989814,0.36308157098981386,0.05856154370803449
09363,2021-03-31,5.9,6.401487214883384,0.501487214883384,0.08499783303108202
09363,2021-04-30,5.6,6.497707236145894,0.8977072361458944,0.16030486359748117
09371,2021-02-28,3.5,3.577412935977124,0.07741293597712406,0.022117981707749732
09371,2021-03-31,3.2,3.475403168697313,0.27540316869731285,0.08606349021791027
09371,2021-04-30,2.9,3.3286130554574287,0.4286130554574288,0.14779760533014785
09372,2021-02-28,4.8,5.022837502167372,0.22283750216737186,0.04642447961820247
09372,2021-03-31,3.8,4.559936762179239,0.7599367621792394,0.1999833584682209
09372,2021-04-30,2.8,3.735669415430776,0.9356694154307763,0.3341676483681344
09373,2021-02-28,2.8,2.779014015618591,0.020985984381408862,0.0074949944219317366
09373,2021-03-31,2.5,2.5962072352809065,0.09620723528090647,0.03848289411236259
09373,2021-04-30,2.3,2.479064494828884,0.17906449482888398,0.0778541281864713
09374,2021-02-28,3.9,3.986768143321399,0.08676814332139893,0.022248241877281777
09374,2021-03-31,3.6,3.7405629571694057,0.1405629571694056,0.039045265880390444
09374,2021-04-30,3.2,3.484993165066833,0.2849931650668327,0.08906036408338522
09375,2021-02-28,3.2,3.33363982278642,0.13363982278641995,0.041762444620756234
09375,2021-03-31,2.9,3.1926017987191013,0.2926017987191014,0.10089717197210393
09375,2021-04-30,2.8,3.069914327315263,0.2699143273152633,0.09639797404116549
09376,2021-02-28,4.0,4.027412383140355,0.02741238314035499,0.0068530957850887475
09376,2021-03-31,3.7,3.930967472949311,0.23096747294931097,0.06242364133765161
09376,2021-04-30,3.5,3.749055693178809,0.24905569317880882,0.07115876947965967
09377,2021-02-28,4.0,4.090450288938374,0.09045028893837426,0.022612572234593564
09377,2021-03-31,3.6,3.931168560972821,0.331168560972821,0.09199126693689472
09377,2021-04-30,3.1,3.613900563766221,0.5139005637662208,0.16577437540845832
09461,2021-02-28,5.2,5.130079921597909,0.0699200784020908,0.013446168923479
09461,2021-03-31,5.0,4.978987131720558,0.021012868279441932,0.004202573655888386
09461,2021-04-30,4.9,4.967413501405994,0.06741350140599334,0.013757857429794558
09462,2021-02-28,5.4,5.559943666830321,0.1599436668303209,0.029619197561170537
09462,2021-03-31,5.1,5.475604546905863,0.37560454690586376,0.07364795037369878
09462,2021-04-30,4.9,5.496707786648783,0.5967077866487829,0.12177709931607814
09463,2021-02-28,6.1,5.947531560854657,0.15246843914534303,0.0249948260894005
09463,2021-03-31,6.0,5.903624785489987,0.09637521451001341,0.0160625357516689
09463,2021-04-30,5.8,5.96095316120675,0.1609531612067503,0.0277505450356466
09464,2021-02-28,7.2,7.249940277864153,0.04994027786415245,0.0069361497033545065
09464,2021-03-31,6.9,7.090095921672964,0.19009592167296407,0.027550133575791894
09464,2021-04-30,6.5,7.210242039330758,0.7102420393307582,0.10926800605088588
09471,2021-02-28,3.2,3.112367596745376,0.08763240325462407,0.02738512601707002
09471,2021-03-31,2.9,2.9956429333681145,0.09564293336811458,0.032980321851073996
09471,2021-04-30,2.8,2.925667033871466,0.12566703387146605,0.04488108352552359
09472,2021-02-28,3.8,3.94166823378881,0.14166823378881022,0.03728111415495006
09472,2021-03-31,3.5,3.839279512375018,0.33927951237501786,0.0969370035357194
09472,2021-04-30,3.2,3.56216654413309,0.3621665441330899,0.1131770450415906
09473,2021-02-28,4.1,4.107719063544415,0.007719063544415761,0.0018826984254672588
09473,2021-03-31,3.9,3.9907417856604472,0.09074178566044733,0.02326712452831983
09473,2021-04-30,3.7,3.972240440868085,0.27224044086808474,0.0735784975319148
09474,2021-02-28,3.5,3.687474290606192,0.18747429060619192,0.05356408303034055
09474,2021-03-31,3.3,3.489591231924186,0.18959123192418614,0.057451888461874594
09474,2021-04-30,3.1,3.3715357782965474,0.2715357782965473,0.08759218654727331
09475,2021-02-28,4.1,4.2726869888647725,0.17268698886477285,0.04211877777189582
09475,2021-03-31,3.9,4.171063424242472,0.27106342424247165,0.06950344211345427
09475,2021-04-30,3.7,3.9580138042585817,0.25801380425858156,0.06973346061042744
09476,2021-02-28,4.4,4.474489482884413,0.07448948288441226,0.016929427928275512
09476,2021-03-31,3.9,4.373375468783986,0.4733754687839862,0.12137832532922722
09476,2021-04-30,3.6,4.133953767838218,0.5339537678382178,0.1483204910661716
09477,2021-02-28,4.2,4.228882542066704,0.02888254206670382,0.006876795730167576
09477,2021-03-31,4.0,4.13699014638171,0.13699014638171025,0.03424753659542756
09477,2021-04-30,3.8,4.056143358314707,0.25614335831470747,0.06740614692492303
09478,2021-02-28,4.4,4.498010828387558,0.09801082838755804,0.022275188269899552
09478,2021-03-31,4.1,4.367633813639068,0.26763381363906813,0.06527653991196784
09478,2021-04-30,4.0,4.340717681152401,0.34071768115240086,0.08517942028810022
09479,2021-02-28,5.6,5.875007494620221,0.27500749462022167,0.049108481182182445
09479,2021-03-31,5.2,5.724484447471955,0.5244844474719548,0.10086239374460669
09479,2021-04-30,4.7,5.61227865461373,0.91227865461373,0.1941018414071766
09561,2021-02-28,5.0,4.840172122301033,0.15982787769896678,0.03196557553979336
09561,2021-03-31,4.5,4.742149956643274,0.24214995664327432,0.05381110147628318
09561,2021-04-30,4.2,4.870744870284989,0.670744870284989,0.15970115959166403
09562,2021-02-28,4.5,4.526222333655006,0.026222333655005592,0.0058271852566679095
09562,2021-03-31,4.5,4.52298455817891,0.02298455817891032,0.005107679595313404
09562,2021-04-30,4.4,4.643698565703373,0.24369856570337234,0.05538603765985735
09563,2021-02-28,6.3,6.185554388354537,0.11444561164546307,0.018165970102454458
09563,2021-03-31,6.1,6.09695757284851,0.003042427151489946,0.0004987585494245813
09563,2021-04-30,6.0,6.212568723409484,0.2125687234094844,0.0354281205682474
09564,2021-02-28,6.7,6.834671868298435,0.13467186829843492,0.020100278850512673
09564,2021-03-31,6.6,6.797364858098749,0.1973648580987497,0.029903766378598443
09564,2021-04-30,6.6,7.158290860969718,0.5582908609697181,0.08458952438935123
09565,2021-02-28,4.5,4.725339585313608,0.2253395853136082,0.050075463403024045
09565,2021-03-31,4.4,4.680487417005445,0.28048741700544433,0.06374714022851007
09565,2021-04-30,4.1,4.623211420946702,0.5232114209467023,0.12761254169431763
09571,2021-02-28,3.2,3.279930121157026,0.0799301211570258,0.024978162861570563
09571,2021-03-31,2.9,3.103697766056153,0.2036977660561532,0.07024060898488041
09571,2021-04-30,2.7,3.0258797767029755,0.3258797767029753,0.12069621359369455
09572,2021-02-28,2.8,2.8375814991697883,0.03758149916978848,0.013421963989210172
09572,2021-03-31,2.7,2.810439413976307,0.11043941397630697,0.040903486657891466
09572,2021-04-30,2.6,2.80256377216511,0.20256377216511012,0.07790914314042696
09573,2021-02-28,3.6,3.700094795409428,0.100094795409428,0.027804109835952225
09573,2021-03-31,3.6,3.660223244363448,0.060223244363447836,0.01672867898984662
09573,2021-04-30,3.4,3.7073011156317466,0.30730111563174667,0.09038268106816079
09574,2021-02-28,3.2,3.2606335648959366,0.06063356489593641,0.018947989029980128
09574,2021-03-31,3.0,3.2005571970386284,0.2005571970386284,0.06685239901287614
09574,2021-04-30,2.9,3.2420589623305887,0.34205896233058875,0.11795136632089268
09575,2021-02-28,2.8,2.9300230271692094,0.13002302716920955,0.04643679541757484
09575,2021-03-31,2.7,2.838340285245736,0.13834028524573583,0.05123714268360586
09575,2021-04-30,2.6,2.8940119017136308,0.2940119017136307,0.11308150065908872
09576,2021-02-28,3.0,3.102909254573757,0.1029092545737571,0.03430308485791903
09576,2021-03-31,2.8,3.0395732957211656,0.2395732957211658,0.0855618913289878
09576,2021-04-30,2.6,3.053719009199226,0.4537190091992258,0.17450731123047145
09577,2021-02-28,4.1,4.169343299075877,0.06934329907587777,0.016912999774604337
09577,2021-03-31,3.8,4.078231958607807,0.27823195860780725,0.07321893647573875
09577,2021-04-30,3.6,3.982395803667704,0.38239580366770376,0.10622105657436215
09661,2021-02-28,6.6,6.59653825933028,0.003461740669719937,0.0005245061620787783
09661,2021-03-31,6.3,6.5282734126175,0.2282734126174999,0.03623387501865078
09661,2021-04-30,5.9,6.684889407027733,0.784889407027733,0.13303210288605644
09662,2021-02-28,6.8,6.95217836430237,0.15217836430236975,0.022379171220936727
09662,2021-03-31,6.7,6.883554123719411,0.1835541237194107,0.027396137868568763
09662,2021-04-30,6.3,6.970099451151487,0.6700994511514873,0.10636499224626783
09663,2021-02-28,4.4,4.495070140031039,0.09507014003103897,0.02160685000705431
09663,2021-03-31,4.2,4.436337786873455,0.23633778687345508,0.05627090163653692
09663,2021-04-30,4.1,4.572303329599521,0.47230332959952115,0.1151959340486637
09671,2021-02-28,3.8,3.866757212063072,0.06675721206307239,0.01756768738501905
09671,2021-03-31,3.7,3.847438951508892,0.14743895150889186,0.03984836527267347
09671,2021-04-30,3.6,3.903682589850956,0.30368258985095586,0.08435627495859885
09672,2021-02-28,3.9,3.993256689707956,0.09325668970795631,0.0239119717199888
09672,2021-03-31,3.7,3.89814696346112,0.1981469634611197,0.05355323336787019
09672,2021-04-30,3.5,3.85926574357995,0.3592657435799498,0.10264735530855708
09673,2021-02-28,3.3,3.3834862105013435,0.08348621050134364,0.02529885166707383
09673,2021-03-31,3.0,3.3371728554199405,0.33717285541994046,0.11239095180664682
09673,2021-04-30,2.8,3.334390520581948,0.5343905205819484,0.19085375735069585
09674,2021-02-28,3.5,3.485918328115928,0.014081671884071945,0.004023334824020556
09674,2021-03-31,3.3,3.417678283569772,0.11767828356977228,0.03566008593023402
09674,2021-04-30,3.1,3.3867292091472225,0.28672920914722244,0.09249329327329756
09675,2021-02-28,3.1,3.0176983877237955,0.08230161227620458,0.026548907185872446
09675,2021-03-31,2.9,2.966789271818248,0.0667892718182479,0.023030783385602722
09675,2021-04-30,2.6,2.95138888806821,0.3513888880682101,0.13514957233392697
09676,2021-02-28,3.8,3.977413593181408,0.17741359318140804,0.04668778767931791
09676,2021-03-31,3.6,3.865953943572465,0.2659539435724647,0.07387609543679576
09676,2021-04-30,3.5,3.8960510960741614,0.39605109607416145,0.11315745602118898
09677,2021-02-28,2.9,2.934058484966221,0.03405848496622088,0.01174430516076582
09677,2021-03-31,2.7,2.8488703999263016,0.14887039992630147,0.05513718515788943
09677,2021-04-30,2.4,2.8387714774580037,0.4387714774580038,0.18282144894083494
09678,2021-02-28,2.9,2.929836601748858,0.02983660174885827,0.010288483361675265
09678,2021-03-31,2.8,2.8713042600430327,0.07130426004303292,0.025465807158226043
09678,2021-04-30,2.7,2.898362755013427,0.19836275501342682,0.07346768704200993
09679,2021-02-28,2.7,2.697587209117753,0.0024127908822473287,0.0008936262526841957
09679,2021-03-31,2.5,2.669006421182341,0.169006421182341,0.0676025684729364
09679,2021-04-30,2.3,2.64216937083459,0.3421693708345903,0.1487692916672132
09761,2021-02-28,6.7,6.695729748857533,0.004270251142466819,0.0006373509167860923
09761,2021-03-31,6.5,6.740988946456197,0.24098894645619673,0.037075222531722574
09761,2021-04-30,6.3,7.1485413162023415,0.8485413162023416,0.1346890978098955
09762,2021-02-28,4.9,4.856558703789847,0.04344129621015291,0.008865570655133248
09762,2021-03-31,4.5,4.846954716212338,0.34695471621233764,0.07710104804718615
09762,2021-04-30,4.2,4.672719892580692,0.4727198925806917,0.11255235537635516
09763,2021-02-28,4.6,4.639066345160818,0.039066345160818194,0.008492683730612651
09763,2021-03-31,4.4,4.735897749750312,0.3358977497503117,0.07634039767052539
09763,2021-04-30,4.2,4.811872593505114,0.6118725935051135,0.14568395083455082
09764,2021-02-28,4.5,4.585863480218304,0.08586348021830403,0.019080773381845342
09764,2021-03-31,4.3,4.510853801264084,0.2108538012640846,0.04903576773583363
09764,2021-04-30,4.0,4.58154222531106,0.5815422253110603,0.14538555632776506
09771,2021-02-28,3.1,3.110613676644104,0.010613676644104064,0.0034237666593884076
09771,2021-03-31,2.9,2.9203932467171727,0.020393246717172797,0.007032154040404413
09771,2021-04-30,2.8,2.862222310502485,0.06222231050248528,0.0222222537508876
09772,2021-02-28,3.4,3.631981777901525,0.2319817779015252,0.06822993467691918
09772,2021-03-31,3.3,3.5682533891201427,0.26825338912014285,0.08128890579398268
09772,2021-04-30,3.1,3.6255009026826057,0.5255009026826056,0.16951642022019536
09773,2021-02-28,3.0,3.0899594991178225,0.08995949911782253,0.029986499705940844
09773,2021-03-31,2.8,3.027955125654828,0.227955125654828,0.0814125448767243
09773,2021-04-30,2.6,3.058066802407584,0.458066802407584,0.1761795393875323
09774,2021-02-28,3.1,3.1572340440178075,0.057234044017807406,0.018462594844454002
09774,2021-03-31,2.8,3.0123337246741784,0.21233372467417855,0.07583347309792092
09774,2021-04-30,2.7,2.866929611438416,0.166929611438416,0.06182578201422814
09775,2021-02-28,3.4,3.6313938356669073,0.2313938356669074,0.06805701049026688
09775,2021-03-31,3.2,3.6100532294104353,0.4100532294104351,0.12814163419076097
09775,2021-04-30,3.1,3.728540098405965,0.6285400984059648,0.20275487045353702
09776,2021-02-28,3.7,3.949636014629373,0.24963601462937302,0.06746919314307379
09776,2021-03-31,3.3,3.802519863227776,0.5025198632277763,0.15227874643265948
09776,2021-04-30,3.3,3.7963864782085057,0.4963864782085059,0.15042014491166847
09777,2021-02-28,3.3,3.399817823731037,0.09981782373103698,0.03024782537304151
09777,2021-03-31,3.2,3.3972023468289683,0.1972023468289681,0.06162573338405253
09777,2021-04-30,3.2,3.504900629097975,0.304900629097975,0.09528144659311719
09778,2021-02-28,2.7,2.7719863634264854,0.07198636342648523,0.026661616083883417
09778,2021-03-31,2.5,2.645328934740605,0.14532893474060504,0.05813157389624202
09778,2021-04-30,2.4,2.6494193218751465,0.2494193218751466,0.10392471744797775
09779,2021-02-28,2.5,2.700677160203365,0.200677160203365,0.08027086408134601
09779,2021-03-31,2.4,2.578370468083275,0.17837046808327495,0.07432102836803123
09779,2021-04-30,2.3,2.56582718070306,0.26582718070306033,0.11557703508828711
09780,2021-02-28,3.5,3.413006283434365,0.08699371656563493,0.024855347590181407
09780,2021-03-31,3.3,3.365096590887172,0.06509659088717212,0.01972623966277943
09780,2021-04-30,3.2,3.658646607159441,0.45864660715944083,0.14332706473732526
10041,2021-02-28,10.3,10.707600223893584,0.4076002238935832,0.03957283727122167
10041,2021-03-31,10.2,10.677928602107524,0.4779286021075251,0.04685574530465932
10041,2021-04-30,10.1,10.79114193412455,0.6911419341245502,0.06842989446777725
10042,2021-02-28,5.0,5.11367636652365,0.11367636652365043,0.022735273304730085
10042,2021-03-31,4.9,5.101955513036599,0.20195551303659887,0.041215410823795685
10042,2021-04-30,4.8,5.177120448736695,0.3771204487366955,0.07856676015347823
10043,2021-02-28,8.2,8.365151684906559,0.16515168490655974,0.02014044937884875
10043,2021-03-31,7.9,8.399957651022474,0.49995765102247347,0.06328577861043967
10043,2021-04-30,7.7,8.57461297599694,0.8746129759969401,0.11358610077882339
10044,2021-02-28,6.1,6.203825658176279,0.10382565817627931,0.017020599701029395
10044,2021-03-31,6.0,6.18984819120096,0.18984819120096041,0.03164136520016007
10044,2021-04-30,5.9,6.286319192528639,0.38631919252863867,0.06547782924214214
10045,2021-02-28,5.5,5.744041664237985,0.2440416642379848,0.0443712116796336
10045,2021-03-31,5.4,5.655346485743976,0.255346485743976,0.04728638624888444
10045,2021-04-30,5.1,5.791590141511767,0.6915901415117673,0.13560591010034656
10046,2021-02-28,4.1,4.012706222476979,0.08729377752302092,0.0212911652495173
10046,2021-03-31,3.9,4.027091290528044,0.1270912905280439,0.03258751039180613
10046,2021-04-30,3.8,4.143439248010366,0.34343924801036607,0.09037874947641213
11000,2021-02-28,10.6,10.561904618227288,0.038095381772711434,0.0035939039408218335
11000,2021-03-31,10.5,10.264390265986869,0.23560973401313134,0.02243902228696489
11000,2021-04-30,10.5,10.30350702038026,0.19649297961973922,0.01871361710664183
12051,2021-02-28,7.9,8.137087688727295,0.23708768872729458,0.030011099838898048
12051,2021-03-31,7.9,7.766532718236995,0.13346728176300537,0.016894592628228528
12051,2021-04-30,7.9,7.880617327145321,0.01938267285467976,0.002453502892997438
12052,2021-02-28,8.7,8.843363319721435,0.1433633197214359,0.01647854249671677
12052,2021-03-31,8.5,8.53869179639601,0.0386917963960105,0.004551976046589471
12052,2021-04-30,8.3,8.404366295980026,0.10436629598002511,0.012574252527713868
12053,2021-02-28,8.5,8.590588399142703,0.09058839914270322,0.010657458722670968
12053,2021-03-31,8.3,8.510482531023573,0.2104825310235725,0.025359341087177408
12053,2021-04-30,8.1,8.48638886783069,0.38638886783069104,0.04770232936181371
12054,2021-02-28,6.3,6.317601275019398,0.017601275019398344,0.0027938531776822767
12054,2021-03-31,6.1,6.163468612113617,0.06346861211361698,0.010404690510429014
12054,2021-04-30,6.1,6.219527654781655,0.11952765478165528,0.01959469750518939
12060,2021-02-28,6.1,6.0463811566153325,0.05361884338466716,0.008789974325355273
12060,2021-03-31,5.9,5.83362550301141,0.06637449698859044,0.011249914743828887
12060,2021-04-30,5.7,5.748723253675898,0.048723253675897915,0.008547939241385598
12061,2021-02-28,4.6,4.580733114706006,0.019266885293993674,0.004188453324781234
12061,2021-03-31,4.5,4.500423947388057,0.0004239473880573996,9.421053067942214e-05
12061,2021-04-30,4.3,4.494504176368704,0.19450417636870387,0.04523352938807067
12062,2021-02-28,7.2,7.333476054479639,0.1334760544796385,0.018538340899949792
12062,2021-03-31,6.9,6.969640932809249,0.06964093280924821,0.010092888812934523
12062,2021-04-30,6.7,6.828600270296285,0.1286002702962845,0.0191940701934753
12063,2021-02-28,6.2,6.313330670357764,0.11333067035776345,0.018279140380284428
12063,2021-03-31,6.0,6.1206165845995,0.12061658459950042,0.020102764099916737
12063,2021-04-30,5.8,6.151619028815756,0.35161902881575635,0.060623970485475236
12064,2021-02-28,6.4,6.307238322003217,0.09276167799678348,0.014494012186997418
12064,2021-03-31,6.2,6.050397403818215,0.1496025961817855,0.02412945099706218
12064,2021-04-30,6.0,5.887840198997611,0.11215980100238898,0.01869330016706483
12065,2021-02-28,5.7,5.583552451245824,0.11644754875417629,0.02042939451827654
12065,2021-03-31,5.5,5.5153638818175805,0.015363881817580527,0.002793433057741914
12065,2021-04-30,5.3,5.556138951161207,0.25613895116120755,0.04832810399268067
12066,2021-02-28,8.3,8.100202004186595,0.1997979958134053,0.024072047688362082
12066,2021-03-31,8.0,7.815033803000635,0.18496619699936456,0.02312077462492057
12066,2021-04-30,7.7,7.573673263636927,0.12632673636307334,0.016406069657541992
12067,2021-02-28,7.0,7.144830647053457,0.14483064705345683,0.02069009243620812
12067,2021-03-31,6.6,6.986411140392056,0.38641114039205604,0.05854714248364486
12067,2021-04-30,6.4,6.899276392525424,0.4992763925254238,0.07801193633209746
12068,2021-02-28,7.1,7.017257570599908,0.08274242940009202,0.011653863295787608
12068,2021-03-31,6.9,6.782264061871466,0.11773593812853456,0.017063179438918052
12068,2021-04-30,6.6,6.674449931533816,0.07444993153381674,0.0112802926566389
12069,2021-02-28,4.6,4.631739807432258,0.03173980743225879,0.006899958137447564
12069,2021-03-31,4.5,4.453860775244786,0.046139224755213704,0.010253161056714156
12069,2021-04-30,4.3,4.3554124974453625,0.055412497445362696,0.012886627312875047
12070,2021-02-28,8.2,8.394929342034345,0.19492934203434586,0.023771870979798278
12070,2021-03-31,8.1,8.08336639145153,0.01663360854846907,0.002053531919564083
12070,2021-04-30,7.8,7.918823039033926,0.11882303903392621,0.015233722953067463
12071,2021-02-28,6.8,6.896315631834644,0.09631563183464387,0.014164063505094686
12071,2021-03-31,6.6,6.647496513708715,0.04749651370871533,0.007196441471017474
12071,2021-04-30,6.4,6.429896774367178,0.029896774367177414,0.004671370994871471
12072,2021-02-28,5.4,5.514765138252233,0.114765138252233,0.021252803380043147
12072,2021-03-31,5.2,5.393224057211567,0.19322405721156688,0.03715847254068594
12072,2021-04-30,5.1,5.369479899529101,0.26947989952910145,0.052839195986098327
12073,2021-02-28,11.3,11.332323565247624,0.03232356524762281,0.002860492499789629
12073,2021-03-31,11.0,11.033919659704154,0.03391965970415356,0.0030836054276503237
12073,2021-04-30,10.6,10.796126346036514,0.19612634603651458,0.018502485475142886
13003,2021-02-28,8.4,8.314889954456174,0.08511004554382673,0.010132148279026991
13003,2021-03-31,8.3,8.223690638175485,0.07630936182451542,0.009193899015001858
13003,2021-04-30,8.2,8.28457651934067,0.08457651934067023,0.010314209675691492
13004,2021-02-28,10.1,10.251281054386318,0.15128105438631856,0.014978322216467185
13004,2021-03-31,9.9,10.311765037264518,0.41176503726451763,0.041592428006516934
13004,2021-04-30,9.8,10.3592432649826,0.5592432649825998,0.05706563928393875
13071,2021-02-28,9.8,9.856850974167925,0.05685097416792395,0.005801119813053464
13071,2021-03-31,9.6,9.598390391456324,0.0016096085436760887,0.00016766755663292593
13071,2021-04-30,9.4,9.273061897061837,0.12693810293816377,0.013504053504059975
13072,2021-02-28,6.3,6.278818017408471,0.02118198259152848,0.0033622194589727748
13072,2021-03-31,6.2,5.938003719184524,0.26199628081547655,0.042257464647657506
